Region,District,State,StateCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
seattle,oly,Washington,WA,https://seattle.craigslist.org/search/oly/acc,https://seattle.craigslist.org/search/oly/ofc,https://seattle.craigslist.org/search/oly/egr,https://seattle.craigslist.org/search/oly/med,https://seattle.craigslist.org/search/oly/sci,https://seattle.craigslist.org/search/oly/bus,https://seattle.craigslist.org/search/oly/csr,https://seattle.craigslist.org/search/oly/edu,https://seattle.craigslist.org/search/oly/fbh,https://seattle.craigslist.org/search/oly/lab,https://seattle.craigslist.org/search/oly/gov,https://seattle.craigslist.org/search/oly/hum,https://seattle.craigslist.org/search/oly/eng,https://seattle.craigslist.org/search/oly/lgl,https://seattle.craigslist.org/search/oly/mnu,https://seattle.craigslist.org/search/oly/mar,https://seattle.craigslist.org/search/oly/hea,https://seattle.craigslist.org/search/oly/npo,https://seattle.craigslist.org/search/oly/rej,https://seattle.craigslist.org/search/oly/ret,https://seattle.craigslist.org/search/oly/sls,https://seattle.craigslist.org/search/oly/spa,https://seattle.craigslist.org/search/oly/sec,https://seattle.craigslist.org/search/oly/trd,https://seattle.craigslist.org/search/oly/sof,https://seattle.craigslist.org/search/oly/sad,https://seattle.craigslist.org/search/oly/tch,https://seattle.craigslist.org/search/oly/trp,https://seattle.craigslist.org/search/oly/tfr,https://seattle.craigslist.org/search/oly/web,https://seattle.craigslist.org/search/oly/wri,https://seattle.craigslist.org/search/oly/etc,https://seattle.craigslist.org/search/oly/jjj?employment_type=2
seattle,skc,Washington,WA,https://seattle.craigslist.org/search/skc/acc,https://seattle.craigslist.org/search/skc/ofc,https://seattle.craigslist.org/search/skc/egr,https://seattle.craigslist.org/search/skc/med,https://seattle.craigslist.org/search/skc/sci,https://seattle.craigslist.org/search/skc/bus,https://seattle.craigslist.org/search/skc/csr,https://seattle.craigslist.org/search/skc/edu,https://seattle.craigslist.org/search/skc/fbh,https://seattle.craigslist.org/search/skc/lab,https://seattle.craigslist.org/search/skc/gov,https://seattle.craigslist.org/search/skc/hum,https://seattle.craigslist.org/search/skc/eng,https://seattle.craigslist.org/search/skc/lgl,https://seattle.craigslist.org/search/skc/mnu,https://seattle.craigslist.org/search/skc/mar,https://seattle.craigslist.org/search/skc/hea,https://seattle.craigslist.org/search/skc/npo,https://seattle.craigslist.org/search/skc/rej,https://seattle.craigslist.org/search/skc/ret,https://seattle.craigslist.org/search/skc/sls,https://seattle.craigslist.org/search/skc/spa,https://seattle.craigslist.org/search/skc/sec,https://seattle.craigslist.org/search/skc/trd,https://seattle.craigslist.org/search/skc/sof,https://seattle.craigslist.org/search/skc/sad,https://seattle.craigslist.org/search/skc/tch,https://seattle.craigslist.org/search/skc/trp,https://seattle.craigslist.org/search/skc/tfr,https://seattle.craigslist.org/search/skc/web,https://seattle.craigslist.org/search/skc/wri,https://seattle.craigslist.org/search/skc/etc,https://seattle.craigslist.org/search/skc/jjj?employment_type=2
seattle,NA,Washington,WA,https://seattle.craigslist.org/search/acc,https://seattle.craigslist.org/search/ofc,https://seattle.craigslist.org/search/egr,https://seattle.craigslist.org/search/med,https://seattle.craigslist.org/search/sci,https://seattle.craigslist.org/search/bus,https://seattle.craigslist.org/search/csr,https://seattle.craigslist.org/search/edu,https://seattle.craigslist.org/search/fbh,https://seattle.craigslist.org/search/lab,https://seattle.craigslist.org/search/gov,https://seattle.craigslist.org/search/hum,https://seattle.craigslist.org/search/eng,https://seattle.craigslist.org/search/lgl,https://seattle.craigslist.org/search/mnu,https://seattle.craigslist.org/search/mar,https://seattle.craigslist.org/search/hea,https://seattle.craigslist.org/search/npo,https://seattle.craigslist.org/search/rej,https://seattle.craigslist.org/search/ret,https://seattle.craigslist.org/search/sls,https://seattle.craigslist.org/search/spa,https://seattle.craigslist.org/search/sec,https://seattle.craigslist.org/search/trd,https://seattle.craigslist.org/search/sof,https://seattle.craigslist.org/search/sad,https://seattle.craigslist.org/search/tch,https://seattle.craigslist.org/search/trp,https://seattle.craigslist.org/search/tfr,https://seattle.craigslist.org/search/web,https://seattle.craigslist.org/search/wri,https://seattle.craigslist.org/search/etc,https://seattle.craigslist.org/search/jjj?employment_type=2
sfbay,sfc,California,CA,https://sfbay.craigslist.org/search/sfc/acc,https://sfbay.craigslist.org/search/sfc/ofc,https://sfbay.craigslist.org/search/sfc/egr,https://sfbay.craigslist.org/search/sfc/med,https://sfbay.craigslist.org/search/sfc/sci,https://sfbay.craigslist.org/search/sfc/bus,https://sfbay.craigslist.org/search/sfc/csr,https://sfbay.craigslist.org/search/sfc/edu,https://sfbay.craigslist.org/search/sfc/fbh,https://sfbay.craigslist.org/search/sfc/lab,https://sfbay.craigslist.org/search/sfc/gov,https://sfbay.craigslist.org/search/sfc/hum,https://sfbay.craigslist.org/search/sfc/eng,https://sfbay.craigslist.org/search/sfc/lgl,https://sfbay.craigslist.org/search/sfc/mnu,https://sfbay.craigslist.org/search/sfc/mar,https://sfbay.craigslist.org/search/sfc/hea,https://sfbay.craigslist.org/search/sfc/npo,https://sfbay.craigslist.org/search/sfc/rej,https://sfbay.craigslist.org/search/sfc/ret,https://sfbay.craigslist.org/search/sfc/sls,https://sfbay.craigslist.org/search/sfc/spa,https://sfbay.craigslist.org/search/sfc/sec,https://sfbay.craigslist.org/search/sfc/trd,https://sfbay.craigslist.org/search/sfc/sof,https://sfbay.craigslist.org/search/sfc/sad,https://sfbay.craigslist.org/search/sfc/tch,https://sfbay.craigslist.org/search/sfc/trp,https://sfbay.craigslist.org/search/sfc/tfr,https://sfbay.craigslist.org/search/sfc/web,https://sfbay.craigslist.org/search/sfc/wri,https://sfbay.craigslist.org/search/sfc/etc,https://sfbay.craigslist.org/search/sfc/jjj?employment_type=2
sfbay,sby,California,CA,https://sfbay.craigslist.org/search/sby/acc,https://sfbay.craigslist.org/search/sby/ofc,https://sfbay.craigslist.org/search/sby/egr,https://sfbay.craigslist.org/search/sby/med,https://sfbay.craigslist.org/search/sby/sci,https://sfbay.craigslist.org/search/sby/bus,https://sfbay.craigslist.org/search/sby/csr,https://sfbay.craigslist.org/search/sby/edu,https://sfbay.craigslist.org/search/sby/fbh,https://sfbay.craigslist.org/search/sby/lab,https://sfbay.craigslist.org/search/sby/gov,https://sfbay.craigslist.org/search/sby/hum,https://sfbay.craigslist.org/search/sby/eng,https://sfbay.craigslist.org/search/sby/lgl,https://sfbay.craigslist.org/search/sby/mnu,https://sfbay.craigslist.org/search/sby/mar,https://sfbay.craigslist.org/search/sby/hea,https://sfbay.craigslist.org/search/sby/npo,https://sfbay.craigslist.org/search/sby/rej,https://sfbay.craigslist.org/search/sby/ret,https://sfbay.craigslist.org/search/sby/sls,https://sfbay.craigslist.org/search/sby/spa,https://sfbay.craigslist.org/search/sby/sec,https://sfbay.craigslist.org/search/sby/trd,https://sfbay.craigslist.org/search/sby/sof,https://sfbay.craigslist.org/search/sby/sad,https://sfbay.craigslist.org/search/sby/tch,https://sfbay.craigslist.org/search/sby/trp,https://sfbay.craigslist.org/search/sby/tfr,https://sfbay.craigslist.org/search/sby/web,https://sfbay.craigslist.org/search/sby/wri,https://sfbay.craigslist.org/search/sby/etc,https://sfbay.craigslist.org/search/sby/jjj?employment_type=2
sfbay,eby,California,CA,https://sfbay.craigslist.org/search/eby/acc,https://sfbay.craigslist.org/search/eby/ofc,https://sfbay.craigslist.org/search/eby/egr,https://sfbay.craigslist.org/search/eby/med,https://sfbay.craigslist.org/search/eby/sci,https://sfbay.craigslist.org/search/eby/bus,https://sfbay.craigslist.org/search/eby/csr,https://sfbay.craigslist.org/search/eby/edu,https://sfbay.craigslist.org/search/eby/fbh,https://sfbay.craigslist.org/search/eby/lab,https://sfbay.craigslist.org/search/eby/gov,https://sfbay.craigslist.org/search/eby/hum,https://sfbay.craigslist.org/search/eby/eng,https://sfbay.craigslist.org/search/eby/lgl,https://sfbay.craigslist.org/search/eby/mnu,https://sfbay.craigslist.org/search/eby/mar,https://sfbay.craigslist.org/search/eby/hea,https://sfbay.craigslist.org/search/eby/npo,https://sfbay.craigslist.org/search/eby/rej,https://sfbay.craigslist.org/search/eby/ret,https://sfbay.craigslist.org/search/eby/sls,https://sfbay.craigslist.org/search/eby/spa,https://sfbay.craigslist.org/search/eby/sec,https://sfbay.craigslist.org/search/eby/trd,https://sfbay.craigslist.org/search/eby/sof,https://sfbay.craigslist.org/search/eby/sad,https://sfbay.craigslist.org/search/eby/tch,https://sfbay.craigslist.org/search/eby/trp,https://sfbay.craigslist.org/search/eby/tfr,https://sfbay.craigslist.org/search/eby/web,https://sfbay.craigslist.org/search/eby/wri,https://sfbay.craigslist.org/search/eby/etc,https://sfbay.craigslist.org/search/eby/jjj?employment_type=2
sfbay,pen,California,CA,https://sfbay.craigslist.org/search/pen/acc,https://sfbay.craigslist.org/search/pen/ofc,https://sfbay.craigslist.org/search/pen/egr,https://sfbay.craigslist.org/search/pen/med,https://sfbay.craigslist.org/search/pen/sci,https://sfbay.craigslist.org/search/pen/bus,https://sfbay.craigslist.org/search/pen/csr,https://sfbay.craigslist.org/search/pen/edu,https://sfbay.craigslist.org/search/pen/fbh,https://sfbay.craigslist.org/search/pen/lab,https://sfbay.craigslist.org/search/pen/gov,https://sfbay.craigslist.org/search/pen/hum,https://sfbay.craigslist.org/search/pen/eng,https://sfbay.craigslist.org/search/pen/lgl,https://sfbay.craigslist.org/search/pen/mnu,https://sfbay.craigslist.org/search/pen/mar,https://sfbay.craigslist.org/search/pen/hea,https://sfbay.craigslist.org/search/pen/npo,https://sfbay.craigslist.org/search/pen/rej,https://sfbay.craigslist.org/search/pen/ret,https://sfbay.craigslist.org/search/pen/sls,https://sfbay.craigslist.org/search/pen/spa,https://sfbay.craigslist.org/search/pen/sec,https://sfbay.craigslist.org/search/pen/trd,https://sfbay.craigslist.org/search/pen/sof,https://sfbay.craigslist.org/search/pen/sad,https://sfbay.craigslist.org/search/pen/tch,https://sfbay.craigslist.org/search/pen/trp,https://sfbay.craigslist.org/search/pen/tfr,https://sfbay.craigslist.org/search/pen/web,https://sfbay.craigslist.org/search/pen/wri,https://sfbay.craigslist.org/search/pen/etc,https://sfbay.craigslist.org/search/pen/jjj?employment_type=2
sfbay,nby,California,CA,https://sfbay.craigslist.org/search/nby/acc,https://sfbay.craigslist.org/search/nby/ofc,https://sfbay.craigslist.org/search/nby/egr,https://sfbay.craigslist.org/search/nby/med,https://sfbay.craigslist.org/search/nby/sci,https://sfbay.craigslist.org/search/nby/bus,https://sfbay.craigslist.org/search/nby/csr,https://sfbay.craigslist.org/search/nby/edu,https://sfbay.craigslist.org/search/nby/fbh,https://sfbay.craigslist.org/search/nby/lab,https://sfbay.craigslist.org/search/nby/gov,https://sfbay.craigslist.org/search/nby/hum,https://sfbay.craigslist.org/search/nby/eng,https://sfbay.craigslist.org/search/nby/lgl,https://sfbay.craigslist.org/search/nby/mnu,https://sfbay.craigslist.org/search/nby/mar,https://sfbay.craigslist.org/search/nby/hea,https://sfbay.craigslist.org/search/nby/npo,https://sfbay.craigslist.org/search/nby/rej,https://sfbay.craigslist.org/search/nby/ret,https://sfbay.craigslist.org/search/nby/sls,https://sfbay.craigslist.org/search/nby/spa,https://sfbay.craigslist.org/search/nby/sec,https://sfbay.craigslist.org/search/nby/trd,https://sfbay.craigslist.org/search/nby/sof,https://sfbay.craigslist.org/search/nby/sad,https://sfbay.craigslist.org/search/nby/tch,https://sfbay.craigslist.org/search/nby/trp,https://sfbay.craigslist.org/search/nby/tfr,https://sfbay.craigslist.org/search/nby/web,https://sfbay.craigslist.org/search/nby/wri,https://sfbay.craigslist.org/search/nby/etc,https://sfbay.craigslist.org/search/nby/jjj?employment_type=2
sfbay,scz,California,CA,https://sfbay.craigslist.org/search/scz/acc,https://sfbay.craigslist.org/search/scz/ofc,https://sfbay.craigslist.org/search/scz/egr,https://sfbay.craigslist.org/search/scz/med,https://sfbay.craigslist.org/search/scz/sci,https://sfbay.craigslist.org/search/scz/bus,https://sfbay.craigslist.org/search/scz/csr,https://sfbay.craigslist.org/search/scz/edu,https://sfbay.craigslist.org/search/scz/fbh,https://sfbay.craigslist.org/search/scz/lab,https://sfbay.craigslist.org/search/scz/gov,https://sfbay.craigslist.org/search/scz/hum,https://sfbay.craigslist.org/search/scz/eng,https://sfbay.craigslist.org/search/scz/lgl,https://sfbay.craigslist.org/search/scz/mnu,https://sfbay.craigslist.org/search/scz/mar,https://sfbay.craigslist.org/search/scz/hea,https://sfbay.craigslist.org/search/scz/npo,https://sfbay.craigslist.org/search/scz/rej,https://sfbay.craigslist.org/search/scz/ret,https://sfbay.craigslist.org/search/scz/sls,https://sfbay.craigslist.org/search/scz/spa,https://sfbay.craigslist.org/search/scz/sec,https://sfbay.craigslist.org/search/scz/trd,https://sfbay.craigslist.org/search/scz/sof,https://sfbay.craigslist.org/search/scz/sad,https://sfbay.craigslist.org/search/scz/tch,https://sfbay.craigslist.org/search/scz/trp,https://sfbay.craigslist.org/search/scz/tfr,https://sfbay.craigslist.org/search/scz/web,https://sfbay.craigslist.org/search/scz/wri,https://sfbay.craigslist.org/search/scz/etc,https://sfbay.craigslist.org/search/scz/jjj?employment_type=2
sheboygan,NA,Wisconsin,WI,https://sheboygan.craigslist.org/search/acc,https://sheboygan.craigslist.org/search/ofc,https://sheboygan.craigslist.org/search/egr,https://sheboygan.craigslist.org/search/med,https://sheboygan.craigslist.org/search/sci,https://sheboygan.craigslist.org/search/bus,https://sheboygan.craigslist.org/search/csr,https://sheboygan.craigslist.org/search/edu,https://sheboygan.craigslist.org/search/fbh,https://sheboygan.craigslist.org/search/lab,https://sheboygan.craigslist.org/search/gov,https://sheboygan.craigslist.org/search/hum,https://sheboygan.craigslist.org/search/eng,https://sheboygan.craigslist.org/search/lgl,https://sheboygan.craigslist.org/search/mnu,https://sheboygan.craigslist.org/search/mar,https://sheboygan.craigslist.org/search/hea,https://sheboygan.craigslist.org/search/npo,https://sheboygan.craigslist.org/search/rej,https://sheboygan.craigslist.org/search/ret,https://sheboygan.craigslist.org/search/sls,https://sheboygan.craigslist.org/search/spa,https://sheboygan.craigslist.org/search/sec,https://sheboygan.craigslist.org/search/trd,https://sheboygan.craigslist.org/search/sof,https://sheboygan.craigslist.org/search/sad,https://sheboygan.craigslist.org/search/tch,https://sheboygan.craigslist.org/search/trp,https://sheboygan.craigslist.org/search/tfr,https://sheboygan.craigslist.org/search/web,https://sheboygan.craigslist.org/search/wri,https://sheboygan.craigslist.org/search/etc,https://sheboygan.craigslist.org/search/jjj?employment_type=2
